query	BLM protests
"This weekend “Proud Boys” (MAGA in Masks) chased down a white BLM protester, beat him up, and pepper-sprayed him.

Trump’s “agitators”. Smh. https://t.co/pqOZGak18b
via RexChapman
#BeRUTHLESS"	1225793633342935043	Fri Dec 04 20:10:20 +0000 2020	['BeRUTHLESS']	0	0	https://twitter.com/VippusaO/status/1334953203910266880
"@Friended4Ever Yeah, and maybe if you tweet something that ""offends"" the ""woke"" mob on Twitter #Antifa and #BLM ""peaceful protesters"" WON'T show up at your house to kindly ""threaten"" you AND your family. https://t.co/lTArb3zUG1"	385632474	Fri Dec 04 19:06:25 +0000 2020	['Antifa', 'BLM']	0	0	https://twitter.com/maskedvoyeur/status/1334937119308083200
"The CCP used artificial intelligence and big data to incite Americans on how to riot in Antifa and BLM protests. This went beyond subversion. It was actually an act of war!
 https://t.co/elbYMCcSD7"	1318378018121932800	Fri Dec 04 18:41:56 +0000 2020	[]	0	0	https://twitter.com/renwoxingrwx1/status/1334930955409248261
When #Fauci told us not to congregate in groups and then refused to condemn #BLM protests during testimony in front of Congress, he lost all of his credibility and became a verified blue check mark political hack.	781691036825423873	Fri Dec 04 18:16:34 +0000 2020	['Fauci', 'BLM']	0	0	https://twitter.com/neurosidafex/status/1334924571221381122
@darwin_notebook @TheGreenNewDill @AP Shhh don't point that out! You're going to throw it into a fit. You KNOW they don't like to admit that they cause far more property damage over some stupid sport event than any BLM protest ever has.	2202513882	Fri Dec 04 00:24:57 +0000 2020	[]	0	0	https://twitter.com/keefe_todd/status/1334654890459578369
@DaveStinton @MikeDrucker @newtgingrich Right because it’s the republicans telling ppl to harasses Dems in public. Can’t forget the Republican led Antifa and BLM with all the peaceful protests lol fool	434927181	Thu Dec 03 23:59:16 +0000 2020	[]	0	0	https://twitter.com/_DHopper_/status/1334648429348343814
Also most people in the BLM protests don’t give a shit about anarchism or Marxism Leninism. After the beginning outburst that was mostly powered by the black proletariat who have not really as a demographic been claimed by any left tendencies and post that most of the	1186650626241024000	Thu Dec 03 23:33:18 +0000 2020	[]	0	0	https://twitter.com/comradecorm/status/1334641891695013894
What a disgusting,  pathetic excuse from @kayleihmcenany comparing BLM protests or burning businesses to having INDOOR holiday parties when we already know the white house has had several super spreaders! Shame on you! WE ARE NOT STUPID!	1334223249723457537	Thu Dec 03 19:45:07 +0000 2020	[]	0	0	https://twitter.com/Kathy30715574/status/1334584469773119488
@FAlRY0NGS pls show the proof that she called a professional photographer to take pics of her at a blm protest then show me her going home afterwards. pls. i’m begging	1196185816902569984	Thu Dec 03 19:26:54 +0000 2020	[]	0	0	https://twitter.com/FORGlVEMEE/status/1334579884245528576
"How come tickets were not issued to BLM/Antifa protestors or teacher and health union protests during COVID?
@nenshi @doniveson @jkenney They are a special class of people I suppose.https://t.co/K3uKJUyv0C"	1271565540679577600	Thu Dec 03 19:17:49 +0000 2020	[]	0	0	https://twitter.com/mandarin_jaded/status/1334577597229932545
query	George Floyd death
The Black Lives Matter movement emerged in 2013 after the acquittal of the Florida man who fatally shot 17-year-old Trayvon Martin, and exploded in size and influence earlier this year after the death of George Floyd in Minneapolis police custody. https://t.co/aj6SanoJ6X	141362489	Sat Dec 05 13:34:02 +0000 2020	[]	0	0	https://twitter.com/BlackHillsFOX/status/1335215860596797442
"Nike, Coca-Cola and Apple, three corporations that vehemently supported the Black Lives Matter movement after the death of George Floyd, are lobbying against a US ban on imports of products produced by Chinese slave labor.
The Uyghur Forced Labor ...
https://t.co/CeeTFgFpr1"	1322713668799389697	Thu Dec 03 19:00:49 +0000 2020	[]	0	0	https://twitter.com/1BUV_News/status/1334573320595886080
"Deontay Wilder’s message on racism and the death of George Floyd is a powerful one. #TilThisDay

(via @BronzeBomber) https://t.co/UUlaRPCS5I"	1201310564091228165	Sat Jun 06 00:09:49 +0000 2020	['TilThisDay']	483	135	https://twitter.com/ESPNRingside/status/1269058879331106816
"@adrianachechik @brazzers @vixen #racist
#racism #blm #GeorgeFloyd 
Racism=hate 
Hate=death of George Floyd
https://t.co/siCcT0z9xa"	1169368862854451201	Sat Dec 05 18:52:00 +0000 2020	['racist', 'racism', 'blm', 'GeorgeFloyd']	0	0	https://twitter.com/Micheal224488/status/1335295879394234370
@pecos_pest_ @henrywinter It was all inspired by criminal George Floyds death, out of which BLM used it to propel their narrative! Taking the knee is ugly, divisive and anachronistic! It doesn’t belong in the UK.	22836738	Sat Dec 05 18:23:37 +0000 2020	[]	0	0	https://twitter.com/thebestpolicy/status/1335288736314249216
@TheReal9pmShow @SykseySykes @LA_Kings_Ire @GaryLineker The whole thing started in football on the back of George Floyd's death. That and the manifesto of the official BLM organisations makes it hugely political. No point denying it.	79143966	Sat Dec 05 17:08:13 +0000 2020	[]	0	0	https://twitter.com/paulie_paulie/status/1335269758451785736
@AvonandsomerRob It's no surprise really. This is nothing to do with Racial Equality. Clubs only took knee when George Floyd was knelt on, never before. His death had NOTHING to do with Racism. So whilst I'm fully supportive of kicking Racism from the game this is Totally Virtual Signalling only	580260754	Sat Dec 05 16:35:12 +0000 2020	[]	0	0	https://twitter.com/dom150869/status/1335261450294751232
@retrokoya what i hate most about this tweet is the way that they’re insinuating that blm has an expiration date... like even if they talked about it MONTHS after george floyd’s death then it still isn’t “too late”... this is still a present issue black ppl are facing	1035649786047811584	Fri Dec 04 21:49:57 +0000 2020	[]	0	0	https://twitter.com/nikolerajgor/status/1334978271667163137
Why do people take something, and make it SO serious, George Floyd's death, BLM, COVID 19, curfews and limited freedom, simple examples, overexaggerate it to make it sound so serious and so dangerous. Yeah this is probably the only time I'll be serious on this account.	1257388779863552003	Fri Dec 04 20:29:10 +0000 2020	[]	0	0	https://twitter.com/Protogen_Cedil/status/1334957942156619776
"Youth Lead the Way in Renaming St. Louis Streets: A Stand Against Racism
Youth refuse to let George Floyd’s death be forgotten. https://t.co/1l6ejebvZO"	1299389117625753600	Fri Dec 04 20:12:34 +0000 2020	[]	0	0	https://twitter.com/Stracciatella_B/status/1334953765875703811
Weekend Read, @RNS: Online Bible searches for terms such as racism, justice, equality &amp; oppression multiplied by more than 100 after George Floyd’s death. For more headlines about the church and the world, subscribe to News &amp; Ideas: https://t.co/9Rpv4qaEMq	81044485	Fri Dec 04 20:04:00 +0000 2020	[]	0	0	https://twitter.com/faithleadership/status/1334951608275255297
This marks the third or fourth incident of racism on NDSU’s campus this week. Started off with a Snapchat group named ‘N****** R Us,’ yesterday a Snapchat video w/ students reenacting George Floyd’s death was exposed &amp; now this. A campus protest is set to start @ 2pm.	503960117	Fri Dec 04 19:43:43 +0000 2020	[]	7	3	https://twitter.com/BaileyHurleyVNL/status/1334946503534768128
Nike, Coca-Cola and Apple, three corporations that vehemently supported the Black Lives Matter movement after the death of George Floyd, are lobbying against a US ban on imports of products produced by Chinese slave labor. https://t.co/oKZbM0XHsY	4488301706	Fri Dec 04 15:39:34 +0000 2020	[]	1	1	https://twitter.com/DonnaJ183/status/1334885060571361280
"Nike, Coca-Cola and Apple, three corporations that vehemently supported the Black Lives Matter movement after the death of George Floyd, are lobbying against a US ban on imports of products produced by Chinese slave labor.

https://t.co/YfdlaC3aES"	969154733301780482	Thu Dec 03 19:06:51 +0000 2020	[]	0	0	https://twitter.com/Scott_Spidle/status/1334574837994500099
"Nike, Coca-Cola and Apple, three corporations that vehemently supported the Black Lives Matter movement after the death of George Floyd, are lobbying against a US ban on imports of products produced by Chinese slave labor.

https://t.co/RGGABmSia3"	18643437	Thu Dec 03 18:50:31 +0000 2020	[]	878	306	https://twitter.com/PrisonPlanet/status/1334570730307117057
"i thought of more! 
6) the ‘tag 10 friends for blm’ instagram stories
7) the jewelry based on the deaths of george floyd, trayvon martin, etc.
8) too many tik tok trends/songs to count
9) breonna taylor memes"	1244287172	Thu Dec 03 18:43:10 +0000 2020	[]	0	0	https://twitter.com/ca3mille/status/1334568877267836935
"Many Indian tweeted #BlackLivesMatter after death of George Floyd. 
Does it amount to interference in other country or supporting the right cause?"	2225403740	Tue Dec 01 19:37:34 +0000 2020	['BlackLivesMatter']	42	8	https://twitter.com/NirjhariSinha/status/1333857794970116099
"BLM Global Network announced in June that it was launching a $6.5 million fund to support its local chapters after receiving a windfall following George Floyd's death.

But local BLM chapters said today that only ""selected chapters"" have been invited to even apply for that fund."	732429326285705216	Mon Nov 30 22:53:45 +0000 2020	[]	49	8	https://twitter.com/AndrewKerrNC/status/1333544778072551429
The George Floyd and Breonna Taylor deaths this year fanned the flames of racism in America that date back decades. https://t.co/xUTU9nCLW8	109349923	Sat Dec 05 15:54:22 +0000 2020	[]	0	0	https://twitter.com/bcrnews/status/1335251176175132672
"@acttonn That's bullshit.
Georg Floyd didn't die because he was black, if you clearly watch the full police body cam video, which you watched the wrong video, or didn't watch it it shows that his death had nothing to do with racism or being black.
You are brainwashed."	1327061809325613058	Sat Dec 05 08:07:25 +0000 2020	[]	0	0	https://twitter.com/___Nice________/status/1335133663793733633
query	Police brutality in the U.S.A
"@Jefflez @MariahCarey Actually ""Killing In the Name"" By Rage Against The Machine deserves it more. The song is about #PoliceBrutality &amp; was inspired by the #LARiots. When police brutality is so rampant right now, this is the perfect song to be #1 in U.K &amp; North America
#DefundThePolice https://t.co/ICtCT601d1"	946226966075604992	Fri Dec 04 20:55:14 +0000 2020	['PoliceBrutality', 'LARiots', 'DefundThePolice']	0	0	https://twitter.com/SurvivedChaos/status/1334964500844298240
this is 2020 in a tweet!!! didnt get COVID? awesome, but it still exists. not experiencing racism/police brutality? great, but its still fucking happening. the horrible actions &amp; words that an orange idiot in charge of our country doesnt apply to u? STILL FUCKING MATTERS.	574155366	Fri Dec 04 20:26:32 +0000 2020	[]	0	0	https://twitter.com/ohheyitsrena/status/1334957281453232130
@ldinsdale98 @Coonsy27 @WaveyCapes @SkySports Oh i think i understand where you are coming from; the BLM movement is a social movement originating in the U.S surrounding police brutality and coming to wide attention after G.flyod death. its is not organised it is an movement, an Idea, like the 1960s civil rights movemnt	1329249621185417216	Sat Dec 05 18:27:07 +0000 2020	[]	0	0	https://twitter.com/RussellMannatow/status/1335289613569634307
@AyannaPressley No, the US gov has never given a damn about blk people, including u but now we are supposed to believe they care? The funniest was Gov Coumo of NY mentioning blacks specifically for the vaccine while police brutality, racism, &amp; poverty he lets run rampant.	1233555508348538880	Tue Dec 01 11:29:20 +0000 2020	[]	0	0	https://twitter.com/tylerrrr0711/status/1333734924164210689
black people here have been vocal about it and protesting for years and recieved A LOT of hate. more racism, police brutality, death threats, u name it. this bc black ppl are trying to bring positive, inclusive change to a children's tradition that has hurt many of us	1908743521	Sat Nov 09 19:51:51 +0000 2019	[]	710	97	https://twitter.com/pianta_/status/1193254897615036418
"While videos of police brutality ""dramatize the effects of racism, there are many other, more subtle expressions of racism present in our country. Perhaps the most shameful and insidious example is that of the U.S. health care system."" #mepolitics https://t.co/Hc0SvwXYeJ"	3130338076	Sat Dec 05 12:39:20 +0000 2020	['mepolitics']	0	0	https://twitter.com/mebeacon/status/1335202091896279041
@ConsciousSent @le_renard__ @92KingCantona97 @jimliav @MrStephenHowson The policing in USA is brutal and racist and needs to change. What is this to do with U.K. police who haven’t had any significant issues of the type that began BLM in USA? U.K. police shoot no one. And what’s it to do with football?	64052564	Sat Dec 05 16:53:01 +0000 2020	[]	0	0	https://twitter.com/JJofCBL/status/1335265936283230209
"🇨🇳 China,  newly elected to the U.N. Human Rights Council, just reviewed the U.S.  human rights record.

""China wishes to recommend to the U.S.: 
1. Root out systematic racism, address widespread police brutality and combat discrimination against African- and Asian-Americans....“ https://t.co/q2AUSKPTWZ"	83435676	Wed Nov 11 18:29:38 +0000 2020	[]	6644	2925	https://twitter.com/UNWatch/status/1326592939137650693
@JoeBiden When u take office, please offer free ps5 for minorities. I feel as if all racism and police brutality will end because everyone is too focused on the game. Oh and if u need a new VP HMU, don't forget u have my snap 😘	705939196356202497	Sun Nov 29 17:51:28 +0000 2020	[]	0	0	https://twitter.com/CuhJavier/status/1333106317079273473
query	Black woman vice president
@YellowParenti I’d say racism definitely exists but solutions not involving class are collectively neo liberalism—harsh capitalism but w anti racist training for an already weepy PMC, representation in a ghoulish but WOC Vice President, Wonder Woman+Black Panther, cancel culture, etc	336403263	Sat Dec 05 16:53:29 +0000 2020	[]	0	0	https://twitter.com/whitefeeIings/status/1335266051257323521
Willie is the last to get the bigger picture! Kamala Harris is the1st woman to be the Vice President and of course the 1st Black woman! She helped Biden get the win by leaps and bounds over any other pick would have! Who knows what lies ahead? Don't ask Willie!! BLM!!	3298211738	Thu Dec 03 23:40:56 +0000 2020	[]	0	0	https://twitter.com/Philpeters8/status/1334643813575376898
"RETWEET: TO ALL THE... “BEAUTIFUL”... BLACK WOMEN EVERYWHERE! “THANK YOU!” ❤️ 
WE... “LOVE”... YOU, AND... “APPRECIATE”... YOU!

FOR FIGHTING INSTITUTIONAL RACISM AND OPPRESSION

KAMALA HARRIS, THE FIRST... “BLACK WOMAN”... VICE PRESIDENT OF THE UNITED STATES 

Black Lives Matter https://t.co/x7Ha8v57cq"	84509485	Sat Dec 05 14:59:03 +0000 2020	[]	0	0	https://twitter.com/corporate_hdqrs/status/1335237254835482626
"RETWEET: “BLACK SISTAHS RISING TOGETHER”

FIGHTING INSTITUTIONAL RACISM AND OPPRESSION 

KAMALA HARRIS, THE FIRST... “BLACK WOMAN”... VICE PRESIDENT OF THE UNITED STATES OF AMERICA. NOW, AND... “FOREVER”... WILL SHE BE RECORDED IN THE... “ANNALS”... OF HISTORY

Black Lives Matter https://t.co/Vvf4RJKQGF"	84509485	Fri Dec 04 18:50:38 +0000 2020	[]	0	0	https://twitter.com/corporate_hdqrs/status/1334933146450731012
"RETWEET: “BLACK SISTAHS RISING TOGETHER”

FIGHTING OPPRESSION AND INSTITUTIONAL RACISM 

KAMALA HARRIS, THE FIRST... “BLACK WOMAN”... VICE PRESIDENT OF THE UNITED STATES OF AMERICA. NOW, AND... “FOREVER”... WILL SHE BE RECORDED IN THE... “ANNALS”... OF HISTORY

Black Lives Matter https://t.co/G3TBxQfIUv"	84509485	Fri Dec 04 18:47:03 +0000 2020	[]	0	0	https://twitter.com/corporate_hdqrs/status/1334932245874872324
A black president, a woman as vice president, gay rights, cryptocurrency, 2020 (all of it) COVID, BlackLivesMatter, a Donald Trump presidency, legalization of Marijuana... our generation will be hard to top honestly we've seen it all including 9/11 and climate change	258413121	Fri Dec 04 19:58:00 +0000 2020	[]	0	0	https://twitter.com/MannyJalpa/status/1334950099944943618
query	Racism on the streets
".@anikachebrolu 👀➡️ fyi re overcoming racism in biomedical science funding 👉 Gene Editing Shows Promise in Sickle-Cell Disease - The Wall Street Journal
https://t.co/7BMAzmkIHK cc .@billgates finally 🙄💰💉🐒🦍"	2187166657	Sat Dec 05 17:50:50 +0000 2020	[]	0	0	https://twitter.com/k8ertot11/status/1335280485623156737
Because none of us black people have any problem with Neera Tanden or with any of the rest of Segregation Joe’s Wall Street &amp; Pentagon-friendly cabinet picks. Liberal racism is getting less subtle by the day.	367843406	Sat Dec 05 17:11:13 +0000 2020	[]	0	0	https://twitter.com/morbid_elation/status/1335270513590013954
@PeoplesMomentum as we are renaming so much do to made up racism why don't we just use one simple word for every street or town you want renamed, the word WOKE is most suitable @blmuk1 @SadiqKhan	1240286083537154049	Tue Dec 01 08:40:23 +0000 2020	[]	0	0	https://twitter.com/KeithMo35462934/status/1333692407376961537
"@Sk1so @samuelofc @SkySportsNews @SkySports Erm because racial issues still happen in this country and we regularly see racists on our streets and in social media.

You don’t appear to get it still. Racism isn’t over in the Uk. Monkey chants in football?!?!?!?"	21350164	Sat Dec 05 18:37:04 +0000 2020	[]	0	0	https://twitter.com/jmurphyuk/status/1335292118735183876
@AALIYAHLUVSOSSA @qahwa_nosnos @ayomidedoja @riffiya__ @ElindaSan @prefpolice Well, you ARE racist, you even called me a monkey which is fucking racist. There are a lot of black women in france and they are ok. They just donnt have to be walking almost naked in the fucking street like EVERYBODY else. No racism here	4846666395	Sat Dec 05 17:40:35 +0000 2020	[]	0	0	https://twitter.com/SchweichlerA/status/1335277903395872779
@ryanbath1979 @SkySports Not supporting BLM is NOT an approval of racism. This group who vandalised the streets and are desperate to divide people.	21516370	Sat Dec 05 17:30:44 +0000 2020	[]	0	0	https://twitter.com/Coonsy27/status/1335275424696463360
Right they booed, kneeling endorses BLM a Marxist organisation, their hero pointed a load gun at a pregnant woman's tummy. This isn't the way to end racism this just gives publicity to a group who want to defund the police &amp; put their own ARMED soldiers on the street.	323178207	Sat Dec 05 17:17:04 +0000 2020	[]	0	0	https://twitter.com/BillTenerife/status/1335271987720097796
"@DiscussingFilm A racist country that keeps muslim people in concentration camps, that locked up a bunch of black people bcuz ""they spread corona virus"" is complaining about racism. A country that shoots its folk on streets and removes black people from movie posters. Fuck off"	1295089856838803456	Sat Dec 05 17:12:05 +0000 2020	[]	0	0	https://twitter.com/adansatekh/status/1335270733723951115
People say racism isn’t real but we have people waving MAGA flags chanting “White Lives Matter” and “Blacks Should Leave” in our streets right now	218143127	Sat Dec 05 17:03:48 +0000 2020	[]	0	0	https://twitter.com/wonderland449/status/1335268649943363587
Grand Rapids put up a street sign titled Breonna Taylor Way, and here is a sample of the people talking shit or making racist comments. Every “laugh” reaction was a white person. Racism is alive and well. How do we fix this? Can we? https://t.co/6RddINiR8i	828137592	Sat Dec 05 16:44:45 +0000 2020	[]	0	0	https://twitter.com/sLxpfesssT/status/1335263854083837952
@bullshitsir @thedailybeast Many of were arrested. Perhaps when officers are held accountable for killing people, we won’t have to take to the streets anymore. It’s not that hard to remove racist and violent officers.  Stop supporting systemic racism and wake up. Revolutions aren’t clean.	1324442672824680448	Sat Dec 05 16:42:34 +0000 2020	[]	0	0	https://twitter.com/RachelSoulden/status/1335263305552678912
@jamaaltbailey @Benedetto4NY @CarpentersNyc @BronxView @MetroPlusHealth @JamaalBowmanNY @Fernandez4NY @MayorSPH @AndrewCohenNYC @RepEspaillat Throngs neck needs homeless shelters there are people all over the streets. Do something or is this more racism on your part	1217967533669654528	Sat Dec 05 15:47:45 +0000 2020	[]	0	0	https://twitter.com/VincentEduke/status/1335249509253861379
@MEDIReezy true... but streets said he left cuz of racism	945483350	Sat Dec 05 15:33:50 +0000 2020	[]	0	0	https://twitter.com/dontbelykprince/status/1335246008989597701
"@claraeuro Some bits good, some bits bad, some bits bloody awful.
Rampant racism, bigotry &amp; sectarianism most areas.
3 day weeks, rolling power cuts, bin collection strikes (lots of strikes), no heating in school, Orange Walks around the local streets, increasing violence in NI, boring food"	4854406083	Sat Dec 05 14:57:12 +0000 2020	[]	0	0	https://twitter.com/MrsFinkelstein1/status/1335236789578194947
"RT @Project_RbtHole: Replying to @KamalaHarris @JoeBiden

Evil Kamala blames republicans for street anarchy
-for Libtards racism 
-for China's Virus
-compares it to Ebola (non-Pandemic)
-talks about Beau Biden... but (where's Hunter) https://t.co/DSUUltbvgF"	73296387	Sat Dec 05 14:06:57 +0000 2020	[]	0	0	https://twitter.com/LinuxGal/status/1335224143541780481
"@Gurrly_Gurrl @paul4indy Of course not.

For self loathing White cucks like this, ""racism"" is a one way street."	1270398197433851904	Sat Dec 05 12:50:45 +0000 2020	[]	0	0	https://twitter.com/AnEnglishGent1/status/1335204964260605953
At the end of November tens of thousands of people took to the streets of cities across France to protest against Article 24, and violence and racism within the police https://t.co/1OUoiOJXop	5988062	Sat Dec 05 12:21:04 +0000 2020	[]	0	0	https://twitter.com/TheEconomist/status/1335197498202349568
"@claraeuro Ome good things:

Rents were affordable. 
No student fees. 
Nobody begging on the streets. 

Some bad:
Racism was mainstream.
So was misogyny
So was homophobia"	1180456614475763712	Sat Dec 05 11:38:52 +0000 2020	[]	0	0	https://twitter.com/LesGillon/status/1335186877020856321
Stay out them streets because they don’t f*** with us they hunting us, We in a race against racism that’s a color run 🏃no 🧢	4798145674	Sat Dec 05 09:03:49 +0000 2020	[]	0	0	https://twitter.com/daeqwan_bailey/status/1335147855019958272
@Ianrob12 @hozinoz @Gtrain62 @Sarah_Alice_X @sidherian It’s alright. I’ve been fortunate that I haven’t experienced racism from people who can impact my life, career, etc. Copping it from some dero from the street just rolls off my back.	1267945259675250688	Sat Dec 05 08:28:07 +0000 2020	[]	0	0	https://twitter.com/artfulbunny/status/1335138873257553921
query	police violence on black people
how many videos of prostrate Black and brown people, multi-million dollar settlements with grieving families, and anecdotal accounts of dehumanizing behavior do you have to see before you understand that racism and violence are endemic to the entire structure of policing	28185913	Thu Dec 03 18:48:12 +0000 2020	[]	0	0	https://twitter.com/volperchlorate/status/1334570143943430144
"@BigRel930 @cjtruth @realDonaldTrump @OANN All the evidence! Reality here's reality:
Blm(a farse killing blacks) 
Antifa: terrorists org.
Democrats, liberals, the left can accept the 2016 election: 
They result to rioting, looting burning peoples livelihoods, violence/ murder of innocent; citizens police Trump supp."	832117896838991872	Fri Dec 04 21:35:26 +0000 2020	[]	0	0	https://twitter.com/Risetoshinenoel/status/1334974618612842502
The chats on this app. We have white privileged racists trying to police GBV, blaming Black people for violence based purely on our melanin as if dealing with their toxic racism isn't enough. 🙄	402650226	Fri Dec 04 12:54:05 +0000 2020	[]	19	1	https://twitter.com/Natz_online/status/1334843419093561345
Whatever you think about the “Defund the police” slogan, the fact  that in our country this slogan is seen by many as more offensive than systematic racism &amp; violence against Black people speaks volumes. Disturbing volumes...	825062760954355713	Fri Dec 04 00:10:18 +0000 2020	[]	0	0	https://twitter.com/RKJ65/status/1334651206644477957
"@FarewellHBogart @SFLTRUMPGAL @gatewaypundit @joehoft @realDonaldTrump @USMC Agreed they're stupid people on both sides.
""23-year-old Daniel Harris, attended a Black Lives Matter protest in June, telling the Oakland County Times he was upset about the killing of George Floyd and police violence.""
A white supremacist is like a 🦄 BLM is the new KKK."	761394791900782592	Tue Dec 01 20:36:22 +0000 2020	[]	0	0	https://twitter.com/Shazzan76/status/1333872589563826177
@AnthonyMiller_3 Since the rapid rise of BLM in the past year, a few black people have died from cops, while hundreds have died from criminals and dozens of police have been killed or injured. BLM 2020 is a lawless unhinging of permissive violence and destruction..	918542557474418688	Fri Dec 04 21:21:38 +0000 2020	[]	0	0	https://twitter.com/Howmanytimes77/status/1334971145293078531
"@TheRightCant @LeftAccidental As if he had to PROVE it was never about the ""violence"" of anti-police-brutality demonstrations... it was about sheer racism and being upset black people dislike being killed by the authoritarians / authorities"	1551037171	Fri Dec 04 00:29:34 +0000 2020	[]	0	0	https://twitter.com/Jukantos/status/1334656051354988545
"@Domallanjam @ConorEatonSmith @goinggrey2 @crisisunveiled @travismillr @Scott00518549 @GaryLineker The BLM movement is a movement against police violence primarily against Black people. 

The opposing view is in support of racially discriminatory police violence by definition."	2383187130	Sat Dec 05 17:21:05 +0000 2020	[]	0	0	https://twitter.com/L4kepond/status/1335272997855358976
@ballinger6565 @NakiaRWallace @_cpauldine LMFAO WHITE PRIVILEGE AT ITS BEST! POLICE ARE HERE TO PROTECT US. NOT TO BE OBEYED AND THEN WHEN THEY’RE NOT OBEYED, USE VIOLENCE AND UNJUSTIFIABLY MURDER BLACK PEOPLE. Read a god damn book and sit THE FUCK down. It is because of people like you that this shit continues. #BLM	977062764	Sat Dec 05 16:43:29 +0000 2020	['BLM']	0	0	https://twitter.com/moturnn/status/1335263535199293441
@LaurenWitzkeDE @Cernovich @GovMurphy @RepMattGaetz Let’s see- an unnecessary “gala fundraiser” indoors, unmasked, during the worst surge in the virus, vs. an outdoor &amp; masked group protesting police violence against Black people.  Don’t you believe Black Lives Matter?  This is what you’ve chosen to RT?  Wow.  #BLM	1944174986	Sat Dec 05 15:06:29 +0000 2020	['BLM']	0	0	https://twitter.com/mrowe1023/status/1335239122924003328
"@samanthamarika1 You’re so fu*ckin dumb. If you knew any black people, you’d know she’s getting dragged up and and down this app. Also, BLM has nothing to do with yt women tantrums and everything to do with police violence against black people. 
YOU KNOW THIS SAMANTHA!!!!!"	929188733991100416	Fri Dec 04 00:14:01 +0000 2020	[]	0	0	https://twitter.com/ShielaJonson/status/1334652141026217984
"@Steve_Leave The single ONLY thing that BLM stands for is the plea for black people to be treated with decency by the police — especially in the USA where extreme police violence is an everyday occurrence.

Your statement is a rubbish attempt to equate other things with anti-racism."	828343688183050240	Sat Dec 05 18:54:29 +0000 2020	[]	0	0	https://twitter.com/TrumpMockery/status/1335296501162110977
"BLM has specifically stated that they DON'T care about black people per se, they are only concerned with police violence against black people.

It must be nice to be able to compartmentalize their support of the black community."	390941487	Fri Dec 04 00:00:58 +0000 2020	[]	0	0	https://twitter.com/mgallagher465/status/1334648854030000131
